,alias,name,url,categories,latitude,longitude,address,zip_code,price,rating,review_count
2550,goa-paris-07,Goa,https://www.yelp.com/biz/goa-paris-07,indpak,48.8569699,2.30235,19 Rue Augereau,75007,2,3.5,23.0
2551,le-piquet-paris-2,Le Piquet,https://www.yelp.com/biz/le-piquet-paris-2,"bistros, brasseries",48.851885,2.300289,48 avenue de la Motte-Picquet,75015,3,3.5,23.0
2552,l-antre-amis-paris-2,L'Antre Amis,https://www.yelp.com/biz/l-antre-amis-paris-2,french,48.846746,2.310219,9 rue Bouchut,75015,3,4.0,23.0
2553,diner-bedford-paris-2,Diner Bedford,https://www.yelp.com/biz/diner-bedford-paris-2,"burgers, diners",48.85646,2.30559,12 rue du Champ de Mars,75007,2,3.5,23.0
2554,café-eugène-paris,Café Eugène,https://www.yelp.com/biz/caf%C3%A9-eug%C3%A8ne-paris,"bistros, french",48.8337338180928,2.28649984384338,49 bd Victor,75015,3,3.0,23.0
2555,le-clos-morillons-paris,Le Clos Morillons,https://www.yelp.com/biz/le-clos-morillons-paris,restaurants,48.83199,2.30341,50 rue Morillons,75015,3,4.0,23.0
2556,maison-kaiseki-paris,Maison Kaiseki,https://www.yelp.com/biz/maison-kaiseki-paris,"japanese, sushi, delicatessen",48.8429,2.27816,7 rue André Lefebvre,75015,4,3.5,23.0
2557,chen-soleil-d-est-paris,Chen Soleil d'Est,https://www.yelp.com/biz/chen-soleil-d-est-paris,"cantonese, panasian",48.8499,2.28553,15 rue du Théatre,75015,0,3.5,22.0
2558,eclectic-paris-2,Eclectic,https://www.yelp.com/biz/eclectic-paris-2,french,48.849318,2.281854,2 rue Linois,75015,3,3.5,22.0
2559,samaya-paris-3,Samaya,https://www.yelp.com/biz/samaya-paris-3,lebanese,48.8533602,2.290339,21 boulevard de Grenelle,75015,3,4.0,22.0
2560,pietro-paris-3,Pietro,https://www.yelp.com/biz/pietro-paris-3,"italian, pizza",48.84322,2.30475,81 Rue Lecourne,75015,2,4.0,22.0
2561,les-trois-garçons-paris-2,Les Trois Garçons,https://www.yelp.com/biz/les-trois-gar%C3%A7ons-paris-2,brasseries,48.84118,2.29126,165 Rue Javel,75015,3,4.0,22.0
2562,okito-paris-2,Okito,https://www.yelp.com/biz/okito-paris-2,"sushi, japanese",48.8529088273408,2.28683431415561,27 quai de Grenelle,75015,2,3.0,22.0
2563,stéphane-martin-paris-3,Stéphane Martin,https://www.yelp.com/biz/st%C3%A9phane-martin-paris-3,french,48.845085048131,2.2895959035384,67 rue des Entrepreneurs,75015,3,3.5,22.0
2564,la-terrasse-paris-10,La Terrasse,https://www.yelp.com/biz/la-terrasse-paris-10,bistros,48.84742,2.27339,5 place de Barcelone,75016,4,3.0,22.0
2565,la-matta-paris-2,La Matta,https://www.yelp.com/biz/la-matta-paris-2,italian,48.85659,2.27935,23 rue de l'Annonciation,75016,3,4.0,22.0
2566,l-escapade-paris-4,L'Escapade,https://www.yelp.com/biz/l-escapade-paris-4,brasseries,48.852578,2.309121,25 avenue Duquesne,75007,2,4.0,21.0
2567,matchan-paris,Matchan,https://www.yelp.com/biz/matchan-paris,"japanese, sushi",48.84854,2.28937,55 rue du Théatre,75015,2,4.0,21.0
2568,le-grand-venise-paris,Le Grand Venise,https://www.yelp.com/biz/le-grand-venise-paris,italian,48.838230070316,2.2944747455383,171 rue de la Convention,75015,4,3.5,21.0
2569,la-mousson-paris,La Mousson,https://www.yelp.com/biz/la-mousson-paris,cambodian,48.84638,2.28277,45 avenue Emile Zola,75015,2,3.5,21.0
2570,thai-at-home-paris-2,Thai at Home,https://www.yelp.com/biz/thai-at-home-paris-2,thai,48.84366,2.29528,23 rue Mademoiselle,75015,2,4.0,21.0
2571,chez-mademoiselle-paris-4,Chez Mademoiselle,https://www.yelp.com/biz/chez-mademoiselle-paris-4,"french, russian, panasian",48.84366,2.29513,21 rue Mademoiselle,75015,3,4.5,20.0
2572,restaurant-doïna-paris-2,Restaurant Doïna,https://www.yelp.com/biz/restaurant-do%C3%AFna-paris-2,romanian,48.85771,2.30049,149 rue Saint-Dominique,75007,3,3.0,20.0
2573,villa-verdi-paris,Villa Verdi,https://www.yelp.com/biz/villa-verdi-paris,italian,48.854002,2.296251,42 avenue de Suffren,75015,3,4.5,20.0
2574,samo-paris,Samo,https://www.yelp.com/biz/samo-paris,korean,48.85674,2.30706,1 Rue Champ De Mars,75007,3,4.0,20.0
2575,l-essentiel-paris-6,L'Essentiel,https://www.yelp.com/biz/l-essentiel-paris-6,"french, modern_european",48.831806,2.31468,168 rue d'Alesia,75014,3,4.5,20.0
2576,cafe-convention-paris-2,Cafe Convention,https://www.yelp.com/biz/cafe-convention-paris-2,"french, cafes, brasseries",48.83724,2.29642,200 rue de la Convention,75015,3,2.5,20.0
2577,ugarit-paris,Ugarit,https://www.yelp.com/biz/ugarit-paris,restaurants,48.8362206,2.2897266,215 Croix Nivert,75015,0,4.0,19.0
2578,la-place-café-paris,La Place Café,https://www.yelp.com/biz/la-place-caf%C3%A9-paris,french,48.847544,2.301295,3 place Cambronne,75015,2,3.5,19.0
2579,le-jules-verne-paris-4,Le Jules Verne,https://www.yelp.com/biz/le-jules-verne-paris-4,french,48.8583600000432,2.29599999988013,Avenue Gustave Eiffel,75007,0,4.0,19.0
2580,chez-yannick-paris-3,Chez Yannick,https://www.yelp.com/biz/chez-yannick-paris-3,"creperies, tea",48.85711,2.278616,33 rue Annonciation,75016,3,3.5,19.0
2581,soleil-club-paris,Soleil Club,https://www.yelp.com/biz/soleil-club-paris,"danceclubs, caribbean",48.83058,2.31426,7 Rue des suisses,75014,2,3.5,19.0
2582,swann-et-vincent-paris,Swann et Vincent,https://www.yelp.com/biz/swann-et-vincent-paris,italian,48.84679,2.304848,32 boulevard Garibaldi,75015,2,4.0,19.0
2583,a-la-tour-eiffel-paris,A la Tour Eiffel,https://www.yelp.com/biz/a-la-tour-eiffel-paris,brasseries,48.8437,2.29303,96 rue du Commerce,75015,2,3.5,19.0
2584,manna-paris-15,Manna,https://www.yelp.com/biz/manna-paris-15,korean,48.84969,2.29163,44 Rue De Lourmel,75015,2,4.0,19.0
2585,aux-100-kilos-paris,Aux 100 Kilos,https://www.yelp.com/biz/aux-100-kilos-paris,"sportsbars, cafes, cocktailbars",48.8319901,2.3030915,71 rue Brancion,75015,2,3.5,19.0
2586,le-pavillon-paris-3,Le Pavillon,https://www.yelp.com/biz/le-pavillon-paris-3,french,48.850051,2.299672,53 bis avenue de la Motte Picquet,75015,2,4.0,19.0
2587,mazeh-paris-2,Mazeh,https://www.yelp.com/biz/mazeh-paris-2,persian,48.845097,2.289418,65 rue des Entrepreneurs,75015,3,4.0,18.0
2588,cô-tù-paris-2,Cô Tù,https://www.yelp.com/biz/c%C3%B4-t%C3%B9-paris-2,vietnamese,48.8466926,2.2997523,24 rue de la Croix Nivert,75015,2,3.5,18.0
2589,cafe-beaugrenelle-paris,Cafe Beaugrenelle,https://www.yelp.com/biz/cafe-beaugrenelle-paris,"bars, french",48.8463732,2.2855172,89 rue Saint-Charles,75015,2,3.5,18.0
2590,l-auvergne-à-paris-paris,L'Auvergne à Paris,https://www.yelp.com/biz/l-auvergne-%C3%A0-paris-paris,brasseries,48.840761,2.2997523,102 rue Blomet,75015,3,3.0,18.0
2591,le-mûrier-paris-2,Le Mûrier,https://www.yelp.com/biz/le-m%C3%BBrier-paris-2,french,48.834985,2.296141,42 Rue Olivier de Serres,75015,2,4.0,18.0
2592,l-inattendu-paris,L'Inattendu,https://www.yelp.com/biz/l-inattendu-paris,"french, gastropubs",48.84044,2.29929,99 rue Blomet,75015,3,3.5,18.0
2593,dupont-versailles-paris-3,Dupont Versailles,https://www.yelp.com/biz/dupont-versailles-paris-3,"brasseries, coffee, french",48.83269,2.28835,386 rue Vaugirard,75015,2,2.5,18.0
2594,la-cantine-des-tontons-paris-2,La cantine des Tontons,https://www.yelp.com/biz/la-cantine-des-tontons-paris-2,french,48.83265,2.29775,36 Rue Dantzig,75015,3,3.0,18.0
2595,vin-et-marée-paris-9,Vin et Marée,https://www.yelp.com/biz/vin-et-mar%C3%A9e-paris-9,seafood,48.85173,2.30027,71 ave de Suffren,75007,4,3.5,18.0
2596,philippe-excoffier-paris-07,Philippe Excoffier,https://www.yelp.com/biz/philippe-excoffier-paris-07,french,48.85758,2.30293,18 rue de L'exposition,75007,4,4.0,18.0
2597,thai-lao-paris,Thai Lao,https://www.yelp.com/biz/thai-lao-paris,thai,48.8467,2.30527,38 bd Garibaldi,75015,2,4.0,18.0
2598,maison-issa-paris,Maison Issa,https://www.yelp.com/biz/maison-issa-paris,lebanese,48.8327,2.294,81 rue Olivier de Serres,75019,1,4.5,17.0
2599,le-lutétia-paris-11,Le Lutétia,https://www.yelp.com/biz/le-lut%C3%A9tia-paris-11,"french, coffee",48.847086,2.285446,49 rue Linois,75015,2,2.0,17.0
2604,la-crêperie-de-josselin-paris,La Crêperie de Josselin,https://www.yelp.com/biz/la-cr%C3%AAperie-de-josselin-paris,creperies,48.841704,2.325412,67 rue du Montparnasse,75014,2,4.0,420.0
2610,le-plomb-du-cantal-paris,Le Plomb du Cantal,https://www.yelp.com/biz/le-plomb-du-cantal-paris,auvergnat,48.8407210804336,2.32449908747356,3 rue de la Gaîté,75014,3,3.5,298.0
2615,chez-gladines-paris,Chez Gladines,https://www.yelp.com/biz/chez-gladines-paris,"basque, sud_ouest",48.828838962217,2.3506152981184,30 rue des Cinq Diamants,75013,2,4.0,252.0
2618,la-coupole-paris-4,La Coupole,https://www.yelp.com/biz/la-coupole-paris-4,"brasseries, seafood",48.8424,2.32835,102 boulevard du Montparnasse,75014,3,3.5,246.0
2621,ciel-de-paris-paris,Ciel de Paris,https://www.yelp.com/biz/ciel-de-paris-paris,"modern_european, french",48.842182,2.322119,33 avenue du Maine,75015,4,3.5,220.0
2632,la-rotonde-paris-3,La Rotonde,https://www.yelp.com/biz/la-rotonde-paris-3,brasseries,48.8423557905769,2.32917424911591,105 boulevard du Montparnasse,75006,3,4.0,167.0
2643,le-tournesol-paris-4,Le Tournesol,https://www.yelp.com/biz/le-tournesol-paris-4,"bars, french, brasseries",48.840529916313,2.3244376672035,9 rue de la Gaîté,75014,2,3.0,138.0
2648,la-closerie-des-lilas-paris-2,La Closerie des Lilas,https://www.yelp.com/biz/la-closerie-des-lilas-paris-2,"brasseries, bars",48.8397,2.33655,171 bd Montparnasse,75006,3,4.0,132.0
2659,le-bistrot-des-campagnes-paris-2,Le Bistrot des Campagnes,https://www.yelp.com/biz/le-bistrot-des-campagnes-paris-2,bistros,48.84096,2.3307,6 rue Léopold Robert,75014,2,4.5,121.0
2660,cubana-café-paris-2,Cubana Café,https://www.yelp.com/biz/cubana-caf%C3%A9-paris-2,"bars, cuban, tapas",48.84265,2.32882,47 rue Vavin,75006,2,3.0,121.0
2661,chez-papa-paris-5,Chez Papa,https://www.yelp.com/biz/chez-papa-paris-5,french,48.8359635422635,2.32755125723544,6 rue Gassendi,75014,2,3.5,120.0
2662,le-comptoir-paris-12,Le Comptoir,https://www.yelp.com/biz/le-comptoir-paris-12,"bistros, cafes",48.8295898,2.33391,18 avenue René Coty,75014,2,4.5,118.0
2669,le-falstaff-paris,Le Falstaff,https://www.yelp.com/biz/le-falstaff-paris,"pubs, french, burgers",48.842853,2.325985,42 rue du Montparnasse,75014,2,3.5,111.0
2672,chez-félicie-paris-2,Chez Félicie,https://www.yelp.com/biz/chez-f%C3%A9licie-paris-2,french,48.83245,2.32472,174 avenue du Maine,75014,2,4.0,106.0
2675,le-bar-à-huîtres-paris-5,Le Bar à Huîtres,https://www.yelp.com/biz/le-bar-%C3%A0-hu%C3%AEtres-paris-5,seafood,48.8419,2.32992,112 bd du Montparnasse,75014,4,3.0,105.0
2676,le-relais-de-l-entrecôte-paris-5,Le Relais de l'Entrecôte,https://www.yelp.com/biz/le-relais-de-l-entrec%C3%B4te-paris-5,steak,48.843424,2.328508,101 boulevard du Montparnasse,75006,3,3.5,103.0
2681,le-dôme-paris-5,Le Dôme,https://www.yelp.com/biz/le-d%C3%B4me-paris-5,seafood,48.8419761221168,2.32908217958447,108 boulevard du Montparnasse,75014,4,3.5,97.0
2682,café-du-rendez-vous-paris-2,Café du Rendez-Vous,https://www.yelp.com/biz/caf%C3%A9-du-rendez-vous-paris-2,cafes,48.8336659905406,2.33163136239466,2 ave du Général Leclerc,75014,2,3.5,96.0
2686,les-grillades-de-buenos-aires-paris,Les Grillades de Buenos Aires,https://www.yelp.com/biz/les-grillades-de-buenos-aires-paris,argentine,48.84202,2.3255,54 Rue Montparnasse,75014,3,4.0,94.0
2693,la-crêperie-bretonne-paris-3,La Crêperie Bretonne,https://www.yelp.com/biz/la-cr%C3%AAperie-bretonne-paris-3,creperies,48.8420373,2.3253167,56 rue du Montparnasse,75014,2,4.0,92.0
2697,le-paradis-du-fruit-paris-7,Le Paradis du Fruit,https://www.yelp.com/biz/le-paradis-du-fruit-paris-7,"juicebars, breakfast_brunch, cocktailbars",48.8412,2.32371,21 boulevard Edgar-Quinet,75014,2,3.0,90.0
2698,indiana-café-paris-4,Indiana Café,https://www.yelp.com/biz/indiana-caf%C3%A9-paris-4,"burgers, tradamerican, tapasmallplates",48.8334649318106,2.33203859519921,1 avenue du Général Leclerc,75014,2,3.0,89.0
2706,café-daguerre-paris-2,Café Daguerre,https://www.yelp.com/biz/caf%C3%A9-daguerre-paris-2,"french, cafes",48.833442784993,2.3314380077707,4 avenue du Général Leclerc,75014,2,3.5,84.0
2707,le-laurier-paris-2,Le Laurier,https://www.yelp.com/biz/le-laurier-paris-2,french,48.8325667499439,2.32050828675067,2 rue Pernety,75014,2,4.0,84.0
2708,smoke-paris,Smoke,https://www.yelp.com/biz/smoke-paris,"bars, french",48.84143,2.32664,29 rue Delambre,75014,1,4.0,84.0
2710,chez-bébert-paris-6,Chez Bébert,https://www.yelp.com/biz/chez-b%C3%A9bert-paris-6,"french, moroccan, mideastern",48.84384,2.32464,71 boulevard du Montparnasse,75006,2,3.5,81.0
2712,café-varenne-paris-4,Café Varenne,https://www.yelp.com/biz/caf%C3%A9-varenne-paris-4,"french, bars",48.85413,2.32354,36 rue de Varenne,75007,2,4.5,80.0
2713,indiana-club-paris-2,Indiana Club,https://www.yelp.com/biz/indiana-club-paris-2,"pubs, tex-mex, poolhalls, burgers, tradamerican, breakfast_brunch",48.83844,2.3228,77 avenue Maine,75014,2,3.0,80.0
2714,le-hibou-paris-5,Le Hibou,https://www.yelp.com/biz/le-hibou-paris-5,"bistros, bars",48.8515168,2.338431,16 carrefour de l'Odéon,75006,3,3.0,79.0
2715,café-louise-paris,Café Louise,https://www.yelp.com/biz/caf%C3%A9-louise-paris,"cafes, brasseries",48.853878376742,2.3321086257314,155 bd Saint Germain,75006,2,4.0,78.0
2716,le-petit-josselin-paris-2,Le Petit Josselin,https://www.yelp.com/biz/le-petit-josselin-paris-2,"creperies, french",48.84174,2.32526,59 rue du Montparnasse,75014,2,4.0,78.0
2717,ralphs-paris,Ralph's,https://www.yelp.com/biz/ralphs-paris,"tradamerican, burgers, cocktailbars",48.85421,2.33072,173 boulevard Saint-Germain,75006,3,4.0,78.0
2718,les-tontons-paris-2,Les Tontons,https://www.yelp.com/biz/les-tontons-paris-2,french,48.83511,2.3203,38 Rue Raymond Losserand,75014,2,3.5,77.0
2719,le-christine-paris-3,Le Christine,https://www.yelp.com/biz/le-christine-paris-3,french,48.854343,2.340276,1 rue Christine,75006,3,4.0,77.0
2720,hippopotamus-paris-14,Hippopotamus,https://www.yelp.com/biz/hippopotamus-paris-14,"steak, bbq",48.843335,2.324673,68 boulevard du Montparnasse,75014,2,2.5,76.0
2721,le-bonaparte-paris,Le Bonaparte,https://www.yelp.com/biz/le-bonaparte-paris,"french, cafes",48.8545,2.33362,42 rue Bonaparte,75006,2,3.5,76.0
2722,brasserie-balzar-paris-2,Brasserie Balzar,https://www.yelp.com/biz/brasserie-balzar-paris-2,brasseries,48.84991,2.34364,49 rue des Ecoles,75005,3,3.5,76.0
2724,les-caves-de-bourgogne-paris-2,Les Caves de Bourgogne,https://www.yelp.com/biz/les-caves-de-bourgogne-paris-2,brasseries,48.839176,2.349675,144 rue Mouffetard,75005,2,4.0,74.0
2726,safran-paris-2,Safran,https://www.yelp.com/biz/safran-paris-2,indpak,48.85265,2.34471,13 rue de La Harpe,75005,2,3.5,73.0
2727,mich-sandwiches-paris,Mich Sandwiches,https://www.yelp.com/biz/mich-sandwiches-paris,"creperies, sandwiches, foodstands",48.8533,2.34312,10 place St Michel,75006,1,4.5,73.0
2728,crêperie-des-canettes-paris-4,Crêperie des Canettes,https://www.yelp.com/biz/cr%C3%AAperie-des-canettes-paris-4,"creperies, french",48.85225,2.333629,10 rue des Canettes,75006,2,3.5,71.0
2729,toritcho-paris,Toritcho,https://www.yelp.com/biz/toritcho-paris,japanese,48.8426163361213,2.32606740531342,47 rue Montparnasse,75014,2,3.5,71.0
2730,le-temps-des-cerises-scop-paris-2,Le Temps des Cerises SCOP,https://www.yelp.com/biz/le-temps-des-cerises-scop-paris-2,"french, bistros",48.827911,2.350476,18 rue Butte aux Cailles,75013,3,3.5,71.0
2731,les-etages-paris-3,Les Etages,https://www.yelp.com/biz/les-etages-paris-3,"bars, coffee, brasseries",48.85366,2.33806,5 rue de Buci,75006,2,2.5,71.0
2734,le-relais-odéon-paris-3,Le Relais Odéon,https://www.yelp.com/biz/le-relais-od%C3%A9on-paris-3,"bistros, cocktailbars",48.852621,2.338988,132 boulevard Saint Germain,75006,3,3.5,70.0
2735,le-nemrod-paris-2,Le Nemrod,https://www.yelp.com/biz/le-nemrod-paris-2,"french, brasseries",48.848848747222,2.3253946594699,51 Rue Cherche Midi,75006,2,3.0,70.0
2736,la-société-paris-2,La Société,https://www.yelp.com/biz/la-soci%C3%A9t%C3%A9-paris-2,french,48.85403,2.33178,4 place Saint Germain,75006,4,4.0,70.0
2737,le-pré-aux-clercs-paris-2,Le Pré aux Clercs,https://www.yelp.com/biz/le-pr%C3%A9-aux-clercs-paris-2,"french, bars",48.8554,2.33383,30 rue Bonaparte,75006,2,3.5,70.0
2738,little-cantine-paris,Little Cantine,https://www.yelp.com/biz/little-cantine-paris,burgers,48.84998,2.34321,51 rue des Ecoles,75005,2,4.5,70.0
2740,verse-toujours-paris,Verse Toujours,https://www.yelp.com/biz/verse-toujours-paris,"french, brasseries, cafes",48.83843,2.3510399,3 ave des Gobelins,75005,2,4.0,69.0
2741,pizza-vesuvio-paris-3,Pizza-Vesuvio,https://www.yelp.com/biz/pizza-vesuvio-paris-3,italian,48.85333,2.33393,1 rue Gozlin,75006,2,3.5,69.0
2742,chez-fernand-paris-5,Chez Fernand,https://www.yelp.com/biz/chez-fernand-paris-5,french,48.85186,2.33441,13 rue Guisarde,75006,3,4.0,68.0
2743,indiana-café-paris-14,Indiana Café,https://www.yelp.com/biz/indiana-caf%C3%A9-paris-14,"burgers, tapas, breakfast_brunch",48.8433226,2.3250955,72 bd de Montparnasse,75014,2,2.5,68.0
2744,la-belle-ronde-paris,La Belle Ronde,https://www.yelp.com/biz/la-belle-ronde-paris,"creperies, french",48.83385,2.329774,19 rue Daguerre,75014,2,3.5,68.0
2745,les-artistes-paris,Les Artistes,https://www.yelp.com/biz/les-artistes-paris,"french, breakfast_brunch, bars",48.829719814296,2.3177948382618,60 Rue Didot,75014,2,4.0,68.0
2746,kokonor-paris,Kokonor,https://www.yelp.com/biz/kokonor-paris,"himalayan, panasian",48.84551,2.34257,206 rue Saint Jacques,75005,2,4.5,68.0
2747,au-pied-de-fouet-paris-2,Au Pied de Fouet,https://www.yelp.com/biz/au-pied-de-fouet-paris-2,french,48.85542,2.33333,3 rue Saint Benoît,75006,2,4.0,67.0
2748,heureux-comme-alexandre-paris,Heureux Comme Alexandre,https://www.yelp.com/biz/heureux-comme-alexandre-paris,"fondue, bbq",48.842849,2.348436,13 rue du Pot de Fer,75005,2,4.0,67.0
2749,la-petite-chaise-paris-2,La Petite Chaise,https://www.yelp.com/biz/la-petite-chaise-paris-2,french,48.8538,2.32749,36 rue Grenelle,75007,3,4.5,67.0
2750,café-la-bûcherie-paris-2,Café la Bûcherie,https://www.yelp.com/biz/caf%C3%A9-la-b%C3%BBcherie-paris-2,"bistros, breakfast_brunch, pizza",48.85267,2.34691,41 rue de la Bucherie,75005,2,3.0,67.0
2751,roger-la-grenouille-paris,Roger la Grenouille,https://www.yelp.com/biz/roger-la-grenouille-paris,french,48.8537,2.34025,26-28 rue des Grands Augustins,75006,3,4.0,67.0
2752,kodawari-ramen-paris-9,Kodawari Ramen,https://www.yelp.com/biz/kodawari-ramen-paris-9,ramen,48.85467,2.33806,29 rue Mazarine,75006,2,4.0,66.0
2753,au-métro-paris-6,Au Métro,https://www.yelp.com/biz/au-m%C3%A9tro-paris-6,"bistros, sportsbars",48.834138,2.318121,66 rue Raymond Losserand,75014,2,3.5,66.0
2754,l-avant-comptoir-de-la-mer-paris-3,L'Avant Comptoir de la Mer,https://www.yelp.com/biz/l-avant-comptoir-de-la-mer-paris-3,"seafood, tapasmallplates",48.852069,2.338819,3 carrefour de l'Odéon,75006,3,4.5,66.0
2755,l-ourcine-paris,L'Ourcine,https://www.yelp.com/biz/l-ourcine-paris,french,48.8357699,2.34651,92 rue Broca,75013,3,4.0,65.0
2756,maoz-paris,Maoz,https://www.yelp.com/biz/maoz-paris,falafel,48.85339,2.34169,36 rue Saint-André des Arts,75006,1,4.0,65.0
2758,swann-et-vincent-paris-3,Swann et Vincent,https://www.yelp.com/biz/swann-et-vincent-paris-3,italian,48.8339127001802,2.33092251319158,22 place Denfert-Rochereau,75014,2,4.0,64.0
2759,amorino-paris-5,Amorino,https://www.yelp.com/biz/amorino-paris-5,"icecream, macarons, creperies",48.85381,2.33794,4 rue de Buci,75006,1,4.0,63.0
2760,tout-le-monde-en-parle-paris-2,Tout Le Monde en Parle,https://www.yelp.com/biz/tout-le-monde-en-parle-paris-2,"french, lounges",48.8422,2.32302,4 rue du Départ,75015,3,2.5,63.0
2761,café-oz-denfert-paris-2,Café Oz Denfert,https://www.yelp.com/biz/caf%C3%A9-oz-denfert-paris-2,"pubs, beerbar, international",48.833309,2.333884,3 place Denfert-Rochereau,75014,2,3.0,63.0
2762,bocamexa-paris-05,BocaMexa,https://www.yelp.com/biz/bocamexa-paris-05,mexican,48.84015,2.34983,127 rue Mouffetard,75005,2,4.0,63.0
2763,compagnie-des-vins-surnaturels-paris,Compagnie Des Vins Surnaturels,https://www.yelp.com/biz/compagnie-des-vins-surnaturels-paris,"wine_bars, tapas",48.85167,2.33634,7 rue Lobineau,75006,3,4.5,63.0
2764,les-délices-d-aphrodite-paris-4,Les Délices d'Aphrodite,https://www.yelp.com/biz/les-d%C3%A9lices-d-aphrodite-paris-4,greek,48.840168216506,2.3510968993921,4 Rue Candolle,75005,3,4.0,62.0
2765,léon-de-bruxelles-paris-10,Léon de Bruxelles,https://www.yelp.com/biz/l%C3%A9on-de-bruxelles-paris-10,"seafood, belgian",48.85297,2.3360599,131 boulevard Saint Germain,75006,2,3.0,62.0
2766,restaurant-vagenende-paris,Restaurant Vagenende,https://www.yelp.com/biz/restaurant-vagenende-paris,"bistros, brasseries",48.852921546323,2.3374462593624,142 bd Saint-Germain,75006,3,3.5,62.0
2767,aquarius-paris-2,Aquarius,https://www.yelp.com/biz/aquarius-paris-2,vegetarian,48.83331,2.31568,40 rue de Gergovie,75014,2,4.0,62.0
2768,mavrommatis-paris-3,Mavrommatis,https://www.yelp.com/biz/mavrommatis-paris-3,greek,48.84055,2.35126,42 rue Daubenton,75005,3,4.0,62.0
2769,aux-trois-mailletz-paris,Aux Trois Mailletz,https://www.yelp.com/biz/aux-trois-mailletz-paris,"french, cabaret, pianobars",48.852597,2.346612,56 rue Galande,75005,3,4.0,62.0
2770,croccante-paris,Croccante,https://www.yelp.com/biz/croccante-paris,italian,48.844823,2.318608,138 rue de Vaugirard,75015,2,4.5,61.0
2771,ty-briez-paris,Ty Briez,https://www.yelp.com/biz/ty-briez-paris,"creperies, salad, soup",48.840851,2.315387,52 boulevard de Vaugirard,75015,0,3.5,61.0
2772,chalet-gregoire-paris,Chalet Gregoire,https://www.yelp.com/biz/chalet-gregoire-paris,"french, modern_european",48.8536,2.33791,4 rue Grégoire de Tours,75006,2,3.5,61.0
2773,le-pain-quotidien-paris-4,Le Pain Quotidien,https://www.yelp.com/biz/le-pain-quotidien-paris-4,"breakfast_brunch, bakeries, coffee",48.85386,2.32417,25 rue de Varenne,75007,2,4.0,60.0
2774,le-timbre-paris,Le Timbre,https://www.yelp.com/biz/le-timbre-paris,french,48.84417,2.32987,3 rue Sainte Beuve,75006,3,4.5,59.0
2775,au-comptoir-nippon-paris,Au Comptoir Nippon,https://www.yelp.com/biz/au-comptoir-nippon-paris,japanese,48.8446277,2.3203383,3 avenue du Maine,75015,3,3.5,59.0
2777,au-petit-marguery-paris-4,Au Petit Marguery,https://www.yelp.com/biz/au-petit-marguery-paris-4,french,48.8367698146369,2.349908,9 boulevard de Port-Royal,75013,3,4.0,59.0
2778,la-fontaine-saint-michel-paris,La Fontaine Saint Michel,https://www.yelp.com/biz/la-fontaine-saint-michel-paris,brasseries,48.85314,2.343563,11 place Saint-Michel,75006,2,3.5,59.0
2779,marco-polo-paris-2,Marco Polo,https://www.yelp.com/biz/marco-polo-paris-2,italian,48.8513499,2.33814,8 rue de Condé,75006,3,4.0,58.0
2780,paul-paris-17,Paul,https://www.yelp.com/biz/paul-paris-17,"bakeries, coffee, breakfast_brunch",48.8538492,2.33693,77 rue de Seine,75006,2,3.5,58.0
2781,café-de-l-atelier-paris-2,Café de l'Atelier,https://www.yelp.com/biz/caf%C3%A9-de-l-atelier-paris-2,brasseries,48.84272,2.32804,95 boulevard du Montparnasse,75006,2,3.0,58.0
2782,café-cassette-paris-2,Café Cassette,https://www.yelp.com/biz/caf%C3%A9-cassette-paris-2,"breakfast_brunch, french, wine_bars",48.85108,2.33069,73 rue de Rennes,75006,2,4.0,58.0
2783,le-14-juillet-paris,Le 14 Juillet,https://www.yelp.com/biz/le-14-juillet-paris,french,48.82838,2.3162,99 rue Didot,75014,3,4.0,58.0
2784,le-petit-baigneur-paris,Le Petit Baigneur,https://www.yelp.com/biz/le-petit-baigneur-paris,french,48.83176,2.324231,10 rue de la Sablière,75014,2,4.0,58.0
2785,aux-prés-paris-2,Aux Prés,https://www.yelp.com/biz/aux-pr%C3%A9s-paris-2,"bistros, french",48.85275,2.33046,27 rue du Dragon,75006,3,4.0,58.0
2786,coté-bergamote-paris,Coté Bergamote,https://www.yelp.com/biz/cot%C3%A9-bergamote-paris,french,48.85251,2.33583,8 rue Montfaucon,75006,3,3.5,57.0
2787,la-cantine-du-troquet-paris,La Cantine Du Troquet,https://www.yelp.com/biz/la-cantine-du-troquet-paris,basque,48.83414,2.31587,101 Rue De L Ouest,75014,3,4.0,57.0
2788,le-mauritius-paris,Le Mauritius,https://www.yelp.com/biz/le-mauritius-paris,mauritius,48.8324059,2.3299006,3 rue Ernest Cresson,75014,2,3.5,57.0
2789,boucherie-roulière-paris-4,Boucherie Roulière,https://www.yelp.com/biz/boucherie-rouli%C3%A8re-paris-4,"french, bars",48.851617,2.333639,24 rue des Canettes,75006,3,4.0,57.0
2790,la-méditerranée-paris-3,La Méditerranée,https://www.yelp.com/biz/la-m%C3%A9diterran%C3%A9e-paris-3,"seafood, mediterranean",48.850006,2.338557,2 place de l'Odéon,75006,4,3.5,57.0
2791,la-cagouille-paris,La Cagouille,https://www.yelp.com/biz/la-cagouille-paris,seafood,48.837201,2.321016,10 place Constantin Brancusi,75014,2,3.5,56.0
